HARRY_KANE_X,HARRY_KANE_Y,RAHEEM_STERLING_X,RAHEEM_STERLING_Y,DELE_ALLI_X,DELE_ALLI_Y,JORDAN_PICKFORD_X,JORDAN_PICKFORD_Y,MARIO_MANDZUKIC_X,MARIO_MANDZUKIC_Y,IVAN_PERISIC_X,IVAN_PERISIC_Y,IVAN_RAKITIC_X,IVAN_RAKITIC_Y,DANIJEL_SUBASIC_X,DANIJEL_SUBASIC_Y,JESSE_LINGARD_X,JESSE_LINGARD_Y,KIERAN_TRIPPIER_X,KIERAN_TRIPPIER_Y,JOHN_STONES_X,JOHN_STONES_Y,HARRY_MAGUIRE_X,HARRY_MAGUIRE_Y,KYLE_WALKER_X,KYLE_WALKER_Y,JORDAN_HENDERSON_X,JORDAN_HENDERSON_Y,ASHLEY_YOUNG_X,ASHLEY_YOUNG_Y
-3.864389731,17.86332955,-3.864389731,-14.63154112,-17.09713046,-7.869572697,41.15676018,2.738957204,37.27012383,1.468150891,27.83339872,-26.95459967,17.09713046,7.869572697,-41.15676018,0.261042796,NA,15.8695727,6.135610269,-22.86332955,34.90848822,-3.942491488,29.89018586,16.84600681,34.90848822,-19.29499433,NA,2.130427303,-13.40597798,22.86332955
-21.21261653,15.46550567,-21.21261653,-11.06002746,-21.87822995,-0.004456643,45.72331171,-9.020985182,16.60935796,-7.441289874,13.74049233,-27.49885465,21.87822995,0.004456643,-45.72331171,12.02098518,NA,8.004456643,-11.21261653,-20.46550567,21.02990678,1.452612243,13.23588813,21.16208979,21.02990678,-15.69825851,NA,9.995543357,NA,20.46550567
-35.46933173,15.28825336,-35.46933173,-13.87001677,-5.638031005,-1.00805615,36.41601679,1.256011561,24.65545547,-5.883619208,-3.874613797,-18.78385621,5.638031005,1.00805615,-36.41601679,1.743988439,NA,9.00805615,-25.46933173,-20.28825336,9.624534616,1.85142994,-0.450558461,21.48114395,9.624534616,-15.43238004,NA,8.99194385,NA,20.28825336
-20.57656229,21.72746134,-20.57656229,-17.06628428,-27.11461085,4.663291695,39.47114526,-6.785723002,25.02787475,-3.905148694,-7.265252522,-27.11412426,27.11461085,-4.663291695,-39.47114526,9.785723002,NA,3.336708305,-10.57656229,-26.72746134,21.53875017,-12.63678802,13.8465002,9.890569588,21.53875017,-25.09119201,NA,14.6632917,NA,26.72746134
-31.07829555,26.04960628,-31.07829555,-18.26466282,1.978579736,-3.606563383,41.26886099,4.616204051,8.589908564,-8.190064567,25.29985605,-23.16293974,-1.978579736,3.606563383,-41.26886099,-1.616204051,-17.68463998,11.60656338,-21.07829555,-31.04960628,13.13736356,-22.36161413,3.764836272,2.110708696,13.13736356,-31.57440942,-26.36916429,6.393436617,NA,31.04960628
-10.17142433,19.85381536,-10.17142433,-19.44173418,-28.36961132,6.161360851,41.22233338,-2.642302676,26.60278738,9.014183622,-17.96688681,-22.86930474,28.36961132,-6.161360851,-41.22233338,5.642302676,NA,1.838639149,-0.17142433,-24.85381536,29.86286054,-8.42108456,23.83543264,13.26313235,29.86286054,-22.28072304,NA,16.16136085,NA,24.85381536
-26.52735539,24.47423457,-26.52735539,-18.6016616,-27.36413685,-4.045727517,32.52741324,3.278682239,26.95217975,-6.49537199,2.368969141,-18.09512894,27.36413685,4.045727517,-32.52741324,-0.278682239,NA,12.04572752,-16.52735539,-29.47423457,16.77811569,-18.81702778,8.133738826,4.946377774,16.77811569,-29.21135186,NA,5.954272483,NA,29.47423457
-8.77114655,22.15229573,-8.77114655,-18.16980417,-26.11270703,3.162265788,28.21036502,5.514644725,3.5744308,2.968406443,24.28559676,-10.3486865,26.11270703,-3.162265788,-28.21036502,-2.514644725,NA,4.837734212,1.22885345,-27.15229573,30.98308276,-13.59266539,25.17969931,9.125867686,30.98308276,-25.7284436,NA,13.16226579,-4.589091532,27.15229573
3.499235334,7.702773741,3.499235334,-23.46450089,-11.43461877,5.511603452,41.66906377,-0.608294501,11.90408802,0.672857404,11.3637303,-19.76645111,11.43461877,-5.511603452,-41.66906377,3.608294501,NA,2.488396548,13.49923533,-12.70277374,40.79938827,18.91875908,36.95926592,35.13500727,40.79938827,-4.054160612,NA,15.51160345,-22.67772252,12.70277374
-38.07733168,17.94095895,-38.07733168,-17.3748399,-21.2536529,-1.125537107,36.72169287,-0.077026855,26.6016732,6.697033692,26.89349793,-20.16546652,21.2536529,1.125537107,-36.72169287,3.077026855,NA,9.125537107,-28.07733168,-22.94095895,7.538134656,-4.117157638,-2.954238413,16.70627389,7.538134656,-19.41143843,NA,8.874462893,NA,22.94095895
-18.874662,18.9929013,-18.874662,-1.997678781,-26.50248556,-9.749170017,39.65494473,5.507617878,-0.859899613,-2.565873775,9.810193842,-19.33810867,26.50248556,9.749170017,-39.65494473,-2.507617878,NA,17.74917002,-8.874662,-23.9929013,22.9002704,-6.484027925,15.48032448,14.81277766,22.9002704,-20.98935195,NA,0.250829983,NA,23.9929013
-36.53197181,19.44143708,-36.53197181,-0.410339762,-21.55580226,-13.33836457,38.35071536,5.752843087,30.20214794,-5.326245434,16.23945964,-17.61814416,21.55580226,13.33836457,-38.35071536,-2.752843087,NA,21.33836457,-26.53197181,-24.44143708,8.774422552,-7.49323343,-1.470692938,14.00541326,8.774422552,-21.66215562,NA,-3.33836457,NA,24.44143708
-19.24083883,13.47742577,-19.24083883,-15.78019581,2.44071758,-5.940145596,38.35582718,9.501497624,1.10331809,-4.280065551,4.918079309,-22.48113074,-2.44071758,5.940145596,-38.35582718,-6.501497624,-16.58582217,13.9401456,-9.24083883,-18.47742577,22.60732894,5.925792018,15.12879472,24.74063361,22.60732894,-12.71613866,-24.79098063,4.059854404,NA,18.47742577
-18.67506045,18.97805592,-18.67506045,-17.03085828,-22.23480503,-11.39817943,30.32206309,7.187172779,12.3345739,-3.246201489,26.62455624,-23.96430733,22.23480503,11.39817943,-30.32206309,-4.187172779,NA,19.39817943,-8.67506045,-23.97805592,23.05995164,-6.45062582,15.67194197,14.83949934,23.05995164,-20.96708388,NA,-1.39817943,NA,23.97805592
-45.46564348,21.43954894,-45.46564348,-13.05787935,-3.057880895,7.464315078,39.0924281,-0.759876231,15.33763845,-0.33572113,16.88408475,-24.21544268,3.057880895,-7.464315078,-39.0924281,3.759876231,NA,0.535684922,-35.46564348,-26.43954894,1.627485216,-11.98898512,-10.04701774,10.40881191,1.627485216,-24.65932341,NA,17.46431508,NA,26.43954894
-9.110183477,9.923433235,-9.110183477,-13.67458278,-20.21397689,-18.79848473,40.99131663,0.759934362,-25.63535022,-5.028979178,-22.96980693,-19.27691024,20.21397689,18.79848473,-40.99131663,2.240065638,NA,26.79848473,0.889816523,-14.92343324,30.71185322,13.92227522,24.85422386,31.13782018,30.71185322,-7.385149853,NA,-8.79848473,-3.700499092,14.92343324
-34.7964249,5.91342576,-34.7964249,-18.6306705,-20.08550772,1.878101067,44.25061617,3.047761994,4.403072687,6.827614227,13.53942581,-22.84851128,20.08550772,-1.878101067,-44.25061617,-0.047761994,NA,6.121898933,-24.7964249,-10.91342576,10.16286008,22.94479204,0.195432096,38.35583363,10.16286008,-1.37013864,NA,11.87810107,NA,10.91342576
-32.6970113,21.38514915,-32.6970113,-16.05075069,8.378034285,-17.69264711,31.71689916,0.218201581,11.29450917,0.163627544,24.85547609,-29.18117561,-8.378034285,17.69264711,-31.71689916,2.781798419,-5.85326372,25.69264711,-22.6970113,-26.38514915,11.84239096,-11.86658559,2.210869152,10.50673153,11.84239096,-24.57772373,-7.616830735,-7.69264711,NA,26.38514915
-32.03314493,18.1263398,-32.03314493,-23.37064875,5.882376145,3.005155295,30.98967929,-0.883171457,27.70721627,0.85939806,17.72946695,-28.54575928,-5.882376145,-3.005155295,-30.98967929,3.883171457,-9.874774397,4.994844705,-22.03314493,-23.1263398,12.37348406,-4.53426455,2.848180867,16.37258836,12.37348406,-19.6895097,-14.36463107,13.0051553,NA,23.1263398
-35.83467097,20.78890957,-35.83467097,-18.19939518,-17.91431274,-10.24549024,46.558031,-11.48245886,27.37034264,-0.036459191,-6.045760047,-16.49328711,17.91431274,10.24549024,-46.558031,14.48245886,NA,18.24549024,-25.83467097,-25.78890957,9.332263224,-10.52504653,-0.801284131,11.57996277,9.332263224,-23.68336436,NA,-0.24549024,NA,25.78890957
-22.88115138,20.85883264,-22.88115138,-10.6642148,-32.18132557,1.524347103,38.45691993,-0.945463844,-27.8594946,0.345683628,24.32635484,-25.54566896,32.18132557,-1.524347103,-38.45691993,3.945463844,NA,6.475652897,-12.88115138,-25.85883264,19.6950789,-10.68237344,11.63409468,11.45410125,19.6950789,-23.78824896,NA,11.5243471,NA,25.85883264
15.18736295,16.99201524,15.18736295,-27.02505555,-12.57686658,-7.751195086,40.4724655,-0.408697692,13.72819678,-7.117421546,7.709591568,-19.05382433,12.57686658,7.751195086,-40.4724655,3.408697692,NA,15.75119509,25.18736295,-21.99201524,50.14989036,-1.98203429,48.17986843,18.41437257,50.14989036,-17.98802286,NA,2.248804914,-34.37017881,21.99201524
8.135256823,22.23246076,8.135256823,-10.37642784,7.300856098,-5.962947269,39.44246827,-0.277778149,33.68978604,0.993193933,37.2476396,-24.8715577,-7.300856098,5.962947269,-39.44246827,3.277778149,-7.531758305,13.96294727,18.13525682,-27.23246076,44.50820546,-13.77303671,41.40984655,8.981570632,44.50820546,-25.84869114,-10.47161044,4.037052731,-27.61059707,27.23246076
-8.808158656,23.57557728,-8.808158656,-18.68067996,-20.08809187,-6.844116194,39.38618103,13.88847733,37.51727422,-6.739362729,31.50870637,-18.15577641,20.08809187,6.844116194,-39.38618103,-10.88847733,NA,14.84411619,1.191841344,-28.57557728,30.95347308,-16.79504888,25.14416769,6.563960896,30.95347308,-27.86336592,NA,3.155883806,-4.496476097,28.57557728
-23.11352844,19.65844751,-23.11352844,-17.51554623,-10.50204227,2.530065991,45.61232374,7.921114715,27.31745372,1.851603064,25.11704774,-27.01555516,10.50204227,-2.530065991,-45.61232374,-4.921114715,NA,5.469934009,-13.11352844,-24.65844751,19.50917725,-7.981506898,11.4110127,13.61479448,19.50917725,-21.98767127,NA,12.53006599,NA,24.65844751
-4.434802294,23.43812684,-4.434802294,-17.88866995,4.554207637,-11.376648,42.6600342,1.634272315,27.17722708,-4.945004634,27.19577566,-32.78962844,-4.554207637,11.376648,-42.6600342,1.365727685,-12.24711183,19.376648,5.565197706,-28.43812684,34.45215816,-16.48578539,29.3425898,6.811371688,34.45215816,-27.65719026,-18.18486857,-1.376648,-12.56166063,28.43812684
-31.95882325,23.77332468,-31.95882325,-12.65157894,-25.95964789,-2.603972839,34.94134431,3.617290394,8.791832089,-4.160100402,24.43138116,-24.10769622,25.95964789,2.603972839,-34.94134431,-0.617290394,NA,10.60397284,-21.95882325,-28.77332468,12.4329414,-17.23998053,2.91952968,6.208015576,12.4329414,-28.15998702,NA,7.396027161,NA,28.77332468
-30.05957109,11.90301493,-30.05957109,-11.84511368,1.251599378,-6.468199312,35.05218307,-0.972885635,26.42441148,-1.212963602,4.277001767,-15.52227577,-1.251599378,6.468199312,-35.05218307,3.972885635,-19.60931991,14.46819931,-20.05957109,-16.90301493,13.95234313,9.468216408,4.742811754,27.57457313,13.95234313,-10.3545224,-29.01667938,3.531800688,NA,16.90301493
21.34360515,15.6749571,21.34360515,-18.31286642,-12.45433975,3.409592831,36.86642071,1.566812728,2.253529832,-5.123997754,26.93422528,-17.65609045,12.45433975,-3.409592831,-36.86642071,1.433187272,NA,4.590407169,31.34360515,-20.6749571,55.07488412,0.981346525,54.08986094,20.78507722,55.07488412,-16.01243565,NA,13.40959283,-39.76423421,20.6749571
-42.07928697,10.52219725,-42.07928697,-13.52059448,-9.734189261,-3.032202277,38.6711331,-2.390254132,24.57071445,-4.695847188,36.44367643,-23.19209385,9.734189261,3.032202277,-38.6711331,5.390254132,NA,11.03220228,-32.07928697,-15.52219725,4.336570424,12.57505619,-6.796115491,30.06004495,4.336570424,-8.283295875,NA,6.967797723,NA,15.52219725
-8.090331188,16.48423196,-8.090331188,-17.27618693,-15.82681907,-5.981905103,37.68587929,0.71592151,7.492336003,3.45622642,17.36063077,-15.21655939,15.82681907,5.981905103,-37.68587929,2.28407849,NA,13.9819051,1.909668812,-21.48423196,31.52773505,-0.83952191,25.83328206,19.32838247,31.52773505,-17.22634794,NA,4.018094897,-6.156946241,21.48423196
-1.880325916,22.09800095,-1.880325916,-13.28851708,4.052257265,-2.704283427,44.21285453,-9.91069254,10.72206314,-6.286980742,37.26785342,-28.00308075,-4.052257265,2.704283427,-44.21285453,12.91069254,-13.20228213,10.70428343,8.119674084,-27.09800095,36.49573927,-13.47050214,31.79488712,9.22359829,36.49573927,-25.64700143,-19.68462581,7.295716573,-16.15917024,27.09800095
-18.2734325,13.34924507,-18.2734325,-16.84443593,-24.08653387,-18.51588393,31.52624656,7.994627441,25.63895902,-5.736573697,24.39860517,-10.82649285,24.08653387,18.51588393,-31.52624656,-4.994627441,NA,26.51588393,-8.2734325,-18.34924507,23.381254,6.214198593,16.0575048,24.97135887,23.381254,-12.52386761,NA,-8.51588393,NA,18.34924507
-32.53144824,13.06770528,-32.53144824,-20.93647059,-23.74177254,-5.77095939,46.67679297,-4.567085561,24.01329442,-6.492950054,24.65700639,-25.24728005,23.74177254,5.77095939,-46.67679297,7.567085561,NA,13.77095939,-22.53144824,-18.06770528,11.97484141,6.84766312,2.36980969,25.4781305,11.97484141,-12.10155792,NA,4.22904061,NA,18.06770528
-33.78904335,20.23086323,-33.78904335,-17.80056393,-10.71573351,0.616031308,38.61487784,0.168278568,35.70116724,-0.848998643,28.20517577,-20.05049424,10.71573351,-0.616031308,-38.61487784,2.831721432,NA,7.383968692,-23.78904335,-25.23086323,10.96876532,-9.269442268,1.162518384,12.58444619,10.96876532,-22.84629485,NA,10.61603131,NA,25.23086323
-33.68137136,21.52782357,-33.68137136,-17.83237534,-21.78497828,1.056245664,28.37203675,17.80302781,27.29839922,2.082920347,24.24576213,-20.82453018,21.78497828,-1.056245664,-28.37203675,-14.80302781,NA,6.943754336,-23.68137136,-26.52782357,11.05490291,-12.18760303,1.265883494,10.24991757,11.05490291,-24.79173536,NA,11.05624566,NA,26.52782357
-5.733639977,15.77378605,-5.733639977,-14.22678846,5.436644224,4.4704901,42.56203199,5.33180717,24.46198033,8.441883175,16.89983601,-23.00247231,-5.436644224,-4.4704901,-42.56203199,-2.33180717,-10.6488311,3.5295099,4.266360023,-20.77378605,33.41308802,0.758981388,28.09570562,20.60718511,33.41308802,-16.16067908,-15.62531122,14.4704901,-10.52200068,20.77378605
-9.119349159,16.11252352,-9.119349159,-12.00641801,-27.98538354,-15.02925358,46.31035774,10.39361049,14.1300014,-6.142258456,5.328506185,-19.69988366,27.98538354,15.02925358,-46.31035774,-7.393610494,NA,23.02925358,0.880650841,-21.11252352,30.70452067,-0.00317792,24.84542481,19.99745766,30.70452067,-16.66878528,NA,-5.02925358,-3.675043585,21.11252352
-31.67738107,19.35421826,-31.67738107,-15.92143232,-29.84347638,-3.446684306,28.15672365,-9.055142806,19.91162367,-11.23398822,36.4682494,-24.51946167,29.84347638,3.446684306,-28.15672365,12.05514281,NA,11.44668431,-21.67738107,-24.35421826,12.65809514,-7.296991085,3.189714173,14.16240713,12.65809514,-21.53132739,NA,6.553315694,NA,24.35421826
-23.81069588,9.142376001,-23.81069588,-13.44110278,-25.0589435,-8.230320265,46.40328701,-2.603302751,28.20165322,-1.24283847,-3.498593152,-24.27808894,25.0589435,8.230320265,-46.40328701,5.603302751,NA,16.23032027,-13.81069588,-14.142376,18.9514433,15.679654,10.74173196,32.5437232,18.9514433,-6.213564002,NA,1.769679735,NA,14.142376
-14.39901989,19.74843272,-14.39901989,-26.47586712,-11.6639264,9.530720133,44.53671945,14.93500235,9.626889391,1.709163111,37.39639873,-20.08148882,11.6639264,-9.530720133,-44.53671945,-11.93500235,NA,-1.530720133,-4.39901989,-24.74843272,26.48078409,-8.18397362,19.77694091,13.4528211,26.48078409,-22.12264908,NA,19.53072013,NA,24.74843272
-35.3259215,22.02984544,-35.3259215,-13.1434101,-22.57858193,-8.245795035,46.93619614,-2.48214426,27.64495374,-7.197581874,27.22466129,-24.63173011,22.57858193,8.245795035,-46.93619614,5.48214426,NA,16.24579504,-25.3259215,-27.02984544,9.7392628,-13.31715224,-0.31288464,9.346278208,9.7392628,-25.54476816,NA,1.754204965,NA,27.02984544
-25.19848604,18.54213432,-25.19848604,-13.92882228,-10.46257156,-8.526101514,44.60935786,-2.599540533,24.79715675,-6.266814299,26.06759464,-22.18987667,10.46257156,8.526101514,-44.60935786,5.599540533,NA,16.52610151,-15.19848604,-23.54213432,17.84121117,-5.46980222,9.409453402,15.62415822,17.84121117,-20.31320148,NA,1.473898486,NA,23.54213432
27.1405549,16.81498042,27.1405549,-25.58416859,6.629225299,-8.384575117,45.02580246,1.467828016,19.92781201,-10.13810983,5.501350083,-22.45969441,-6.629225299,8.384575117,-45.02580246,1.532171984,-8.620202839,16.38457512,37.1405549,-21.81498042,59.71244392,-1.583705945,59.6549327,18.73303524,59.71244392,-17.72247063,-12.29402122,1.615424883,-44.52722021,21.81498042
-33.08730957,13.96230049,-33.08730957,-16.78266774,-21.42195011,-13.72132464,37.99445458,6.314567794,-22.70770654,2.161539889,7.942371461,-18.63016178,21.42195011,13.72132464,-37.99445458,-3.314567794,NA,21.72132464,-23.08730957,-18.96230049,11.53015234,4.834823898,1.836182813,23.86785912,11.53015234,-13.44345074,NA,-3.72132464,NA,18.96230049
-23.52020098,15.26732566,-23.52020098,-14.86587433,-23.60004521,0.269401261,42.60309952,2.432734116,5.682866466,-12.40636685,-5.024704361,-24.99925369,23.60004521,-0.269401261,-42.60309952,0.567265884,NA,7.730598739,-13.52020098,-20.26732566,19.18383922,1.898517265,11.02060706,21.51881381,19.18383922,-15.40098849,NA,10.26940126,NA,20.26732566
-31.85864762,9.308650444,-31.85864762,-14.12379497,-18.71125526,-4.226972506,32.778359,4.113161668,24.89403736,7.437631319,7.267951171,-27.28025231,18.71125526,4.226972506,-32.778359,-1.113161668,NA,12.22697251,-21.85864762,-14.30865044,12.5130819,15.3055365,3.015698285,32.2444292,12.5130819,-6.462975666,NA,5.773027494,NA,14.30865044
-32.54780266,20.71472623,-32.54780266,-29.23665179,-4.221270176,-7.967796823,41.26017697,3.026681726,36.74533087,3.473453986,24.79571127,-17.16241866,4.221270176,7.967796823,-41.26017697,-0.026681726,NA,15.96779682,-22.54780266,-25.71472623,11.96175787,-10.35813402,2.354109446,11.71349279,11.96175787,-23.57208935,NA,2.032203177,NA,25.71472623
-46.39688534,24.83074335,-46.39688534,-18.01508286,-24.83886417,1.741232417,43.50942254,-0.857167938,5.573720777,-5.496200034,26.85936884,-21.13047702,24.83886417,-1.741232417,-43.50942254,3.857167938,NA,6.258767583,-36.39688534,-29.83074335,0.882491728,-19.61917254,-10.94100993,4.30466197,0.882491728,-29.74611503,NA,11.74123242,NA,29.83074335
-22.78859966,13.79945355,-22.78859966,-12.63332955,-27.55780204,-7.865404773,44.04118845,-0.228579932,26.65182826,-0.499290835,-15.9438161,-27.06594705,27.55780204,7.865404773,-44.04118845,3.228579932,NA,15.86540477,-12.78859966,-18.79945355,19.76912027,5.201229512,11.72294433,24.16098361,19.76912027,-13.19918033,NA,2.134595227,NA,18.79945355
-30.43744792,22.14031808,-30.43744792,-19.63591786,-19.6883409,-5.84581546,36.90914913,9.021220759,24.04094695,-5.500803254,2.858663181,-22.27556787,19.6883409,5.84581546,-36.90914913,-6.021220759,NA,13.84581546,-20.43744792,-27.14031808,13.65004166,-13.56571568,4.380049997,9.147427456,13.65004166,-25.71047712,NA,4.15418454,NA,27.14031808
-25.53632985,22.16988861,-25.53632985,-19.5557219,-18.97687626,-14.59738355,38.45099346,-10.79661047,8.101143677,-7.003383429,7.346074656,-24.81926081,18.97687626,14.59738355,-38.45099346,13.79661047,NA,22.59738355,-15.53632985,-27.16988861,17.57093612,-13.63224937,9.085123344,9.094200502,17.57093612,-25.75483292,NA,-4.59738355,NA,27.16988861
-33.23559425,20.2814843,-33.23559425,-18.46941444,-17.04984982,0.724096412,44.96559984,5.466311305,4.985595943,-5.427145088,26.25160211,-18.79109401,17.04984982,-0.724096412,-44.96559984,-2.466311305,NA,7.275903588,-23.23559425,-25.2814843,11.4115246,-9.383339675,1.69382952,12.49332826,11.4115246,-22.92222645,NA,10.72409641,NA,25.2814843
-12.0936359,21.94738577,-12.0936359,-14.95841091,-19.33357664,4.495982809,40.07798339,-0.799195962,27.36213997,-9.416949228,26.69501095,-24.11083189,19.33357664,-4.495982809,-40.07798339,3.799195962,NA,3.504017191,-2.0936359,-26.94738577,28.32509128,-13.13161798,21.99010954,9.494705614,28.32509128,-25.42107866,NA,14.49598281,NA,26.94738577
5.61017243,15.47547487,5.61017243,-22.10595846,4.480191398,-4.846202731,35.04682295,8.657253304,7.53599849,-2.878749594,24.70865112,-22.64661482,-4.480191398,4.846202731,-35.04682295,-5.657253304,-12.38566447,12.84620273,15.61017243,-20.47547487,42.48813794,1.430181543,38.98576553,21.14414523,42.48813794,-15.71321231,-18.40385355,5.153797269,-24.98418142,20.47547487
-38.89224063,19.25340641,-38.89224063,-23.34755785,-25.6966251,6.695070545,31.27610666,-5.778335712,4.162980803,-3.454725615,12.36293755,-26.30379459,25.6966251,-6.695070545,-31.27610666,8.778335712,NA,1.304929455,-28.89224063,-24.25340641,6.886207496,-7.070164423,-3.736551005,14.34386846,6.886207496,-21.38010962,NA,16.69507055,NA,24.25340641
-0.467988809,20.03587615,-0.467988809,-22.49523551,-29.80961059,-4.243188258,40.24384841,6.31378857,27.45327802,-1.158349882,8.249253526,-17.4735708,29.80961059,4.243188258,-40.24384841,-3.31378857,NA,12.24318826,9.532011191,-25.03587615,37.62560895,-8.830721337,33.15073074,12.93542293,37.62560895,-22.55381423,NA,5.756811742,-17.98248419,25.03587615
-30.80587726,18.18468186,-30.80587726,-16.33807897,-21.85866656,0.58280624,43.30330882,8.186135284,37.38306083,-2.281513301,7.827422074,-29.79106906,21.85866656,-0.58280624,-43.30330882,-5.186135284,NA,7.41719376,-20.80587726,-23.18468186,13.35529819,-4.665534185,4.02635783,16.26757265,13.35529819,-19.77702279,NA,10.58280624,NA,23.18468186
-22.20843735,15.20804276,-22.20843735,-13.86432518,-16.06262516,4.791230939,43.74701866,-5.441477501,24.18149534,-6.01566928,5.920636335,-11.93884972,16.06262516,-4.791230939,-43.74701866,8.441477501,NA,3.208769061,-12.20843735,-20.20804276,20.23325012,2.03190379,12.27990014,21.62552303,20.23325012,-15.31206414,NA,14.79123094,NA,20.20804276
-33.82944993,20.58818167,-33.82944993,-18.67026792,-18.20929238,-13.46723655,31.11966232,-10.56618222,11.01464456,6.635593614,4.046099099,-15.82023457,18.20929238,13.46723655,-31.11966232,13.56618222,NA,21.46723655,-23.82944993,-25.58818167,10.93644006,-10.07340876,1.123728067,11.94127299,10.93644006,-23.38227251,NA,-3.46723655,NA,25.58818167
-22.80593601,18.5340573,-22.80593601,-18.62927964,4.22251025,-7.383520404,38.83655231,5.773834493,5.32693849,-8.544966792,37.27595585,-24.98288152,-4.22251025,7.383520404,-38.83655231,-2.773834493,-12.87410486,15.3835204,-12.80593601,-23.5340573,19.75525119,-5.451628925,11.70630143,15.63869686,19.75525119,-20.30108595,-19.17198058,2.616479596,NA,23.5340573
-1.425319421,20.55289446,-1.425319421,-29.59647742,-20.14659234,-14.14086819,43.81950921,-0.561675613,25.34706623,-2.833316217,11.58706325,-25.93275948,20.14659234,14.14086819,-43.81950921,3.561675613,NA,22.14086819,8.574680579,-25.55289446,36.85974446,-9.994012535,32.23169336,12.00478997,36.85974446,-23.32934169,NA,-4.14086819,-16.75734812,25.55289446
9.52540284,10.69656016,9.52540284,-11.70453244,-6.231893691,5.851456559,30.82383328,0.074064004,36.64104858,1.29193348,26.81237315,-15.99945286,6.231893691,-5.851456559,-30.82383328,2.925935996,NA,2.148543441,19.52540284,-15.69656016,45.62032227,12.18273964,42.74438673,29.74619171,45.62032227,-8.54484024,NA,15.85145656,-29.00414003,15.69656016
-41.67176656,17.86137651,-41.67176656,-6.448093719,-32.8873292,-9.186653023,36.51075154,4.972097894,26.60399588,-6.61267873,36.52235822,-18.47166077,32.8873292,9.186653023,-36.51075154,-1.972097894,NA,17.18665302,-31.67176656,-22.86137651,4.662586752,-3.938097148,-6.404895898,16.84952228,4.662586752,-19.29206477,NA,0.813346977,NA,22.86137651
-6.081600501,16.50995322,-6.081600501,-21.11103048,6.593807733,8.248760377,30.09028362,1.919811986,32.84140509,-6.841881547,25.30704486,-25.30274785,-6.593807733,-8.248760377,-30.09028362,1.080188014,-8.678595821,-0.248760377,3.918399499,-21.50995322,33.1347196,-0.897394745,27.76166352,19.2820842,33.1347196,-17.26492983,-12.39112108,18.24876038,-9.941817795,21.50995322
-49.96394321,8.136347249,-49.96394321,-23.14941415,-10.06565797,-17.20737723,39.25455292,0.810866864,0.128822392,-6.698416374,27.89790573,-25.89858438,10.06565797,17.20737723,-39.25455292,2.189133136,NA,25.20737723,-39.96394321,-13.13634725,-1.971154568,17.94321869,-14.36538548,34.35457495,-1.971154568,-4.704520874,NA,-7.20737723,NA,13.13634725
-30.72771888,15.35186615,-30.72771888,-17.98927744,-33.33672674,-1.389208812,31.70306239,7.148614105,37.25552978,-1.263338407,5.955429492,-23.41274381,33.33672674,1.389208812,-31.70306239,-4.148614105,NA,9.389208812,-20.72771888,-20.35186615,13.4178249,1.708301163,4.101389875,21.36664093,13.4178249,-15.52779923,NA,8.610791188,NA,20.35186615
-37.01277089,19.36313962,-37.01277089,-26.71620521,-30.33157313,-15.5718872,43.73445107,-3.523658954,29.58449086,-6.625127334,17.00376188,-24.76687922,30.33157313,15.5718872,-43.73445107,6.523658954,NA,23.5718872,-27.01277089,-24.36313962,8.389783288,-7.317064145,-1.932260054,14.14634868,8.389783288,-21.54470943,NA,-5.5718872,NA,24.36313962
-47.66524442,13.44214026,-47.66524442,-19.73205249,-14.287266,5.764317079,35.47608022,-1.297608542,15.90707329,-1.043090951,27.49701688,-18.31669168,14.287266,-5.764317079,-35.47608022,4.297608542,NA,2.235682921,-37.66524442,-18.44214026,-0.132195536,6.005184415,-12.15863464,24.80414753,-0.132195536,-12.66321039,NA,15.76431708,NA,18.44214026
-30.69103466,22.67107718,-30.69103466,-17.29085913,-20.13287686,1.568201334,35.08223766,-7.579556325,17.88532943,-7.030121599,-5.943987825,-15.14679584,20.13287686,-1.568201334,-35.08223766,10.57955632,NA,6.431798666,-20.69103466,-27.67107718,13.44717227,-14.75992366,4.136606726,8.192061076,13.44717227,-26.50661577,NA,11.56820133,NA,27.67107718
-18.99177493,23.61123746,-18.99177493,-17.89660539,9.693238158,-5.272304064,38.60729045,7.139793085,-0.821740549,-4.500162897,12.42091059,-13.90887912,-9.693238158,5.272304064,-38.60729045,-4.139793085,-3.898535925,13.27230406,-8.99177493,-28.61123746,22.80658006,-16.87528429,15.36789607,6.499772572,22.80658006,-27.91685619,-4.228751964,4.727695936,NA,28.61123746
-37.2106785,20.98043739,-37.2106785,-20.10459689,-0.596596297,-14.19804944,29.54293292,-2.473649518,25.79087353,-6.544885872,34.11487907,-17.53581911,0.596596297,14.19804944,-29.54293292,5.473649518,NA,22.19804944,-27.2106785,-25.98043739,8.2314572,-10.95598413,-2.12225136,11.2352127,8.2314572,-23.97065609,NA,-4.19804944,NA,25.98043739
-27.2987301,15.5110111,-27.2987301,-21.34958163,-12.57326645,-14.4199056,46.13217296,13.54083307,27.49798308,-5.367738947,15.43483426,-24.57957592,12.57326645,14.4199056,-46.13217296,-10.54083307,NA,22.4199056,-17.2987301,-20.5110111,16.16101592,1.350225025,7.393219104,21.08018002,16.16101592,-15.76651665,NA,-4.4199056,NA,20.5110111
